,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,7.02,33796.19920405858,2.8345101571576756,33796.295000000035,0,0.0
1,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,7.02,33828.36681030791,948.9741496183566,33796.295000000035,0,0.0
2,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,7.02,34062.940663628775,7889.789801773834,33796.295000000035,0,0.0
3,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,7.02,34082.741524180936,8475.678300858153,33796.295000000035,0,0.0
4,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,7.02,34477.18664063965,20146.931509492853,33796.295000000035,0,0.0
5,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,33794.90796983181,41.040894223034314,33796.295000000035,0,0.0
6,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,33827.85630519171,933.8687921759893,33796.295000000035,0,0.0
7,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34023.420656836766,6720.430651843092,33796.295000000035,0,0.0
8,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34051.54246429717,7552.528000395763,33796.295000000035,0,0.0
9,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34061.613164226655,7850.510365903145,33796.295000000035,0,0.0
10,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34069.357890576095,8079.669400922798,33796.295000000035,0,0.0
11,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34081.33119847753,8433.948114060826,33796.295000000035,0,0.0
12,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34097.435521739586,8910.45961516051,33796.295000000035,0,0.0
13,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,64.02,34477.211998076746,20147.681811769908,33796.295000000035,0,0.0
14,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,33807.55370130631,333.1341884154161,33796.295000000035,0,0.0
15,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,33828.49519917192,952.773053137516,33796.295000000035,0,0.0
16,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,34046.43742876553,7401.474888460263,33796.295000000035,0,0.0
17,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,34062.87484350858,7887.842247457747,33796.295000000035,0,0.0
18,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,34072.110737726456,8161.123511509804,33796.295000000035,0,0.0
19,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,34100.99117356697,9015.66794723894,33796.295000000035,0,0.0
20,8_AAR-POS-d2a4d1df-40,AAR-POS-d2a4d1df-40,184.03,34477.035782148654,20142.467751231867,33796.295000000035,0,0.0
