,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,33795.96124778593,9.875408357876038,33796.295000000035,0,0.0
1,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,33828.12682292044,941.873152675721,33796.295000000035,0,0.0
2,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,34081.87864781254,13.163996126442534,34081.43000000004,1,87.88662371974553
3,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,34100.19053796612,550.4621715133941,34081.43000000004,1,0.0
4,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,34122.02604581026,1191.148546590325,34081.43000000004,1,0.0
5,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,12.44,34495.822623977896,3761.144704973117,34366.56500000003,2,0.0
6,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,69.44,33828.929532563925,965.62456221578,33796.295000000035,0,0.0
7,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,69.44,34082.00385924542,16.837886361733997,34081.43000000004,1,92.08685311332341
8,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,69.44,34095.797111430504,421.55248270002267,34081.43000000004,1,0.0
9,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,69.44,34492.99428237021,3678.845481652767,34366.56500000003,2,0.0
10,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,189.46,33829.706873961135,988.6253496455845,33796.295000000035,0,0.0
11,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,189.46,34081.84935097797,12.304383294249064,34081.43000000004,1,90.61256163217038
12,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,189.46,34102.94008465366,631.137973190164,34081.43000000004,1,0.0
13,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,189.46,34126.07595921882,1309.979047791775,34081.43000000004,1,0.0
14,17_PAU-UNI-8cdd41c7-1,PAU-UNI-8cdd41c7-1,189.46,34497.38871875555,3806.715007901442,34366.56500000003,2,0.0
