,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,10.08,33796.135025796706,4.733483458130599,33796.295000000035,0,0.0
1,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,10.08,33816.421326962445,595.5187384419064,33796.295000000035,0,0.0
2,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,10.08,34045.12842913138,7362.74284300524,33796.295000000035,0,0.0
3,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,10.08,34078.140547851996,8339.53981795817,33796.295000000035,0,0.0
4,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,10.08,34210.749348581405,12263.307222918065,33796.295000000035,0,0.0
5,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,33712.8470635433,2469.1445158925767,33796.295000000035,0,0.0
6,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,33796.40432430346,3.2348014309422632,33796.295000000035,0,0.0
7,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,33829.02627301034,968.4870193702475,33796.295000000035,0,0.0
8,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34002.65059982996,6105.864557932367,33796.295000000035,0,0.0
9,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34024.91790128546,6764.732681065291,33796.295000000035,0,0.0
10,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34045.27673193758,7367.13098100082,33796.295000000035,0,0.0
11,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34063.730606548794,7913.163456194201,33796.295000000035,0,0.0
12,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34079.40470542487,8376.945029768447,33796.295000000035,0,0.0
13,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34104.942390925644,9132.580684527962,33796.295000000035,0,0.0
14,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34122.897431833706,9663.853148212576,33796.295000000035,0,0.0
15,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34158.8375433499,10727.286625645422,33796.295000000035,0,0.0
16,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34211.110777647766,12274.00156282606,33796.295000000035,0,0.0
17,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,67.07,34458.87822521207,19605.203032226975,33796.295000000035,0,0.0
18,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,33830.199795584,1003.2104283609561,33796.295000000035,0,0.0
19,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34001.48080854765,6071.251554278721,33796.295000000035,0,0.0
20,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34026.90332783055,6823.4795509542,33796.295000000035,0,0.0
21,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34044.011923027836,7329.706496756557,33796.295000000035,0,0.0
22,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34050.36009489775,7517.542822303819,33796.295000000035,0,0.0
23,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34071.97087517061,8156.985112438451,33796.295000000035,0,0.0
24,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34081.36406884948,8434.920716884586,33796.295000000035,0,0.0
25,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34112.647501206826,9360.567518030923,33796.295000000035,0,0.0
26,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34327.288577313826,15711.591383427998,33796.295000000035,0,0.0
27,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34361.936272369785,16736.783495639087,33796.295000000035,0,0.0
28,13_NEH-REV-107bcf72-5,NEH-REV-107bcf72-5,187.09,34460.65818262468,19657.870267277558,33796.295000000035,0,0.0
