,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,33796.102768031364,5.687959839117479,33796.295000000035,0,0.0
1,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,33826.46189267753,892.6094614067781,33796.295000000035,0,0.0
2,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34036.509167897864,1176.6381099927069,34076.60500000003,1,0.0
3,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34076.31759295698,8.43414545126434,34076.60500000003,1,50.20855072158584
4,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34098.26530159431,635.6355509674341,34076.60500000003,1,0.0
5,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34113.63079609163,1086.5459188671732,34076.60500000003,1,0.0
6,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34140.07853707849,1862.6719732923693,34076.60500000003,1,0.0
7,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34210.45380645186,3927.879741888139,34076.60500000003,1,0.0
8,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34394.26865806624,1087.2238693783738,34356.91500000004,2,0.0
9,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,14.1,34491.21710830407,3909.026998030214,34356.91500000004,2,0.0
10,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,71.09,33828.88981406691,964.4493299303066,33796.295000000035,0,0.0
11,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,71.09,34076.28341441366,9.43713689713418,34076.60500000003,1,90.88704993999065
12,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,71.09,34094.23641687613,517.4053247409645,34076.60500000003,1,0.0
13,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,71.09,34391.76522565965,1014.3584096421675,34356.91500000004,2,0.0
14,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,71.09,34490.78888441641,3896.563018430914,34356.91500000004,2,0.0
15,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,191.11,33828.857413630954,963.490632062471,33796.295000000035,0,0.0
16,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,191.11,34076.34210320698,7.714876322053162,34076.60500000003,1,91.24956272428462
17,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,191.11,34092.805985129424,475.42838053824516,34076.60500000003,1,0.0
18,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,191.11,34393.57719884669,1067.0981037340048,34356.91500000004,2,0.0
19,20_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,191.11,34491.645172700635,3921.4863354465256,34356.91500000004,2,0.0
