,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,3.0,33796.15030255664,4.281458763244388,33796.295000000035,0,0.0
1,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,3.0,33818.35783616286,652.8181909533564,33796.295000000035,0,0.0
2,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,3.0,34034.33379427475,1651.4274574106191,34090.632000000034,1,0.0
3,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,3.0,34091.205599790985,16.825730627420988,34090.632000000034,1,23.864785400505074
4,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,3.0,34110.92919052555,595.3890947377588,34090.632000000034,1,0.0
5,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,33811.116401818676,438.5510843316069,33796.295000000035,0,0.0
6,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,33828.399026540785,949.9273970933803,33796.295000000035,0,0.0
7,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34077.148593874364,395.51646111077383,34090.632000000034,1,0.0
8,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34090.82934736642,5.788903132957301,34090.632000000034,1,95.80162059680346
9,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34111.998704929596,626.7617722534977,34090.632000000034,1,0.0
10,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34132.942630402176,1241.1219129684096,34090.632000000034,1,0.0
11,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34421.76612006843,1070.1513230503967,34384.969000000034,2,0.0
12,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,60.0,34505.52120137713,3505.956378122569,34384.969000000034,2,0.0
13,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,33829.27502647676,975.847396193146,33796.295000000035,0,0.0
14,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34046.336344330535,1299.3497940870946,34090.632000000034,1,0.0
15,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34073.6089149247,499.34788757615195,34090.632000000034,1,0.0
16,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34091.15645123226,15.384027853289334,34090.632000000034,1,91.45138205033822
17,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34100.99370673834,303.94586812908847,34090.632000000034,1,0.0
18,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34129.80129166042,1148.975227575307,34090.632000000034,1,0.0
19,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34421.63441925515,1066.3211374456691,34384.969000000034,2,0.0
20,1_WAR-XCH-79d12f6e-6,WAR-XCH-79d12f6e-6,180.0,34503.97873710736,3461.097699617756,34384.969000000034,2,0.0
