,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,33713.160055036824,2459.883397372719,33796.295000000035,0,0.0
1,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,33796.09727171597,5.850590547488264,33796.295000000035,0,0.0
2,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,33827.90814395237,935.402651454481,33796.295000000035,0,0.0
3,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,34221.569635381966,12583.469146009369,33796.295000000035,0,0.0
4,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,34242.355589093546,13198.505608189027,33796.295000000035,0,0.0
5,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,21.16,34264.06961106045,13841.002721168476,33796.295000000035,0,0.0
6,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,78.19,33796.22640621993,2.029624256229088,33796.295000000035,0,0.0
7,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,78.19,33829.183644417026,973.1434885685286,33796.295000000035,0,0.0
8,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,78.19,34222.67360082959,12616.13442626054,33796.295000000035,0,0.0
9,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,78.19,34244.724373236364,13268.595662226553,33796.295000000035,0,0.0
10,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,78.19,34823.8251716188,30403.633641461787,33796.295000000035,0,0.0
11,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,33793.87363676554,71.64581900170205,33796.295000000035,0,0.0
12,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,33828.72121646985,959.4606885108461,33796.295000000035,0,0.0
13,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,34202.70351666341,12025.23876251446,33796.295000000035,0,0.0
14,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,34221.530011863055,12582.296724034979,33796.295000000035,0,0.0
15,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,34247.112535416425,13339.25909382641,33796.295000000035,0,0.0
16,32_LON-WEI-adc59df6-10,LON-WEI-adc59df6-10,198.18,34284.88084343978,14456.787154915786,33796.295000000035,0,0.0
