,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,23.52,33795.96123096068,9.875906200746956,33796.295000000035,0,0.0
1,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,23.52,33828.46917165039,952.0029237037052,33796.295000000035,0,0.0
2,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,23.52,34207.971011683454,12181.098895113177,33796.295000000035,0,0.0
3,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,23.52,34227.779314513,12767.20760405728,33796.295000000035,0,0.0
4,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,23.52,34249.583009999995,13412.358070609804,33796.295000000035,0,0.0
5,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,33796.81574932073,15.408473641802647,33796.295000000035,0,0.0
6,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,33812.424931431604,477.269222308814,33796.295000000035,0,0.0
7,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,33828.81013225715,962.091621496327,33796.295000000035,0,0.0
8,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34160.07044321092,10763.766951699428,33796.295000000035,0,0.0
9,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34188.991177625714,11619.503783644894,33796.295000000035,0,0.0
10,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34207.59190809517,12169.881583029637,33796.295000000035,0,0.0
11,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34221.790009886885,12589.989816542018,33796.295000000035,0,0.0
12,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34241.549563326844,13174.656077738955,33796.295000000035,0,0.0
13,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34251.11947462907,13457.820587405693,33796.295000000035,0,0.0
14,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,80.55,34826.95499663856,30496.242166146454,33796.295000000035,0,0.0
15,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,33793.49227577211,82.92992554147372,33796.295000000035,0,0.0
16,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,33828.43091085239,950.8708233359251,33796.295000000035,0,0.0
17,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,34191.4972251523,11693.655329741454,33796.295000000035,0,0.0
18,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,34208.12179869314,12185.560538310541,33796.295000000035,0,0.0
19,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,34221.80053606085,12590.301275948035,33796.295000000035,0,0.0
20,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,34245.15478553808,13281.33114999862,33796.295000000035,0,0.0
21,36_LON-WEI-adc59df6-17,LON-WEI-adc59df6-17,200.53,34815.377098935955,30153.663262080026,33796.295000000035,0,0.0
