,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,33796.060806403635,6.929564214052564,33796.295000000035,0,0.0
1,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,33827.43168085749,921.3045648185104,33796.295000000035,0,0.0
2,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34063.193565777794,6.152302386686731,34062.98400000003,1,60.77085835478295
3,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34083.233837570966,594.482197183102,34062.98400000003,1,0.0
4,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34103.594531883675,1192.2188579732658,34062.98400000003,1,0.0
5,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34209.93399350668,3487.9157308999015,34329.67300000003,2,0.0
6,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34330.001331054256,9.564060054539134,34329.67300000003,2,4.620114431950967
7,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,17.14,34477.58684150602,3433.1690278307174,34596.36200000004,3,0.0
8,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,33795.53438657657,22.50582270827513,33796.295000000035,0,0.0
9,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,33828.573417381405,955.0874550411706,33796.295000000035,0,0.0
10,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,34064.17652941305,35.00954035675956,34062.98400000003,1,88.27343172781667
11,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,34077.51582948047,426.6164549893311,34062.98400000003,1,0.0
12,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,34103.02239595273,1175.422445452672,34062.98400000003,1,0.0
13,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,34329.61771131434,1.610521769008618,34329.67300000003,2,8.977897568295678
14,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,74.15,34477.96942712277,3422.110477317424,34596.36200000004,3,0.0
15,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,33827.903151249295,935.254922152268,33796.295000000035,0,0.0
16,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34051.69615344948,331.38161209119,34062.98400000003,1,0.0
17,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34063.367196125284,11.249634654757,34062.98400000003,1,82.83800491303413
18,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34071.95330949785,263.3154364225343,34062.98400000003,1,0.0
19,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34100.4727119011,1100.5703992658791,34062.98400000003,1,0.0
20,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34125.988105469434,1849.6355301520573,34062.98400000003,1,0.0
21,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34330.33979814455,19.423375938382097,34329.67300000003,2,7.71647320740337
22,25_MAT-POS-2db6411e-2,MAT-POS-2db6411e-2,194.16,34477.14035967885,3446.074483819595,34596.36200000004,3,0.0
