,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,8.2,33796.08290666928,6.275638520506326,33796.295000000035,0,0.0
1,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,8.2,33813.49310192894,508.87536426429904,33796.295000000035,0,0.0
2,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,8.2,33828.5341267475,953.9248828153135,33796.295000000035,0,0.0
3,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,8.2,34255.40139293807,13584.518449079464,33796.295000000035,0,0.0
4,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,33713.67663674092,2444.5982395145006,33796.295000000035,0,0.0
5,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,33795.36471551345,27.526226960130163,33796.295000000035,0,0.0
6,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,33828.92555249168,965.5067956900617,33796.295000000035,0,0.0
7,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,34218.11046225267,12481.115526202917,33796.295000000035,0,0.0
8,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,34243.742314393545,13239.537481653231,33796.295000000035,0,0.0
9,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,34255.94344198719,13600.557161285145,33796.295000000035,0,0.0
10,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,34267.460776070155,13941.344045852351,33796.295000000035,0,0.0
11,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,65.2,34831.734440555665,30637.66133404947,33796.295000000035,0,0.0
12,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,33677.13749932758,3525.7563195152698,33796.295000000035,0,0.0
13,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,33792.57371883117,110.10914565830271,33796.295000000035,0,0.0
14,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,33829.04367973376,969.0020676445743,33796.295000000035,0,0.0
15,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34216.78831909583,12441.994576500054,33796.295000000035,0,0.0
16,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34255.900820017916,13599.296018036322,33796.295000000035,0,0.0
17,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34267.63468876627,13946.48995596227,33796.295000000035,0,0.0
18,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34279.95312122025,14310.980574060382,33796.295000000035,0,0.0
19,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34297.410797506345,14827.536494941534,33796.295000000035,0,0.0
20,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34348.72476670037,16345.867696454103,33796.295000000035,0,0.0
21,10_LON-WEI-adc59df6-47,LON-WEI-adc59df6-47,185.22,34667.598802360975,25781.04500392542,33796.295000000035,0,0.0
