,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,22.34,33796.179960364796,3.4039126252935423,33796.295000000035,0,0.0
1,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,22.34,33816.492098832736,597.6128103006894,33796.295000000035,0,0.0
2,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,22.34,33827.96481723562,937.0795596257728,33796.295000000035,0,0.0
3,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,22.34,34147.884137151465,10403.185827068604,33796.295000000035,0,0.0
4,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,22.34,34167.03794228453,10969.928576031603,33796.295000000035,0,0.0
5,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,33795.97219731118,9.551422392711936,33796.295000000035,0,0.0
6,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,33829.42022695709,980.1437393375243,33796.295000000035,0,0.0
7,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,34148.1174339645,10410.088856321836,33796.295000000035,0,0.0
8,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,34158.89735637124,10729.056435659812,33796.295000000035,0,0.0
9,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,34170.70786518339,11078.518079669744,33796.295000000035,0,0.0
10,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,79.36,34189.58840255167,11637.175097200346,33796.295000000035,0,0.0
11,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,33792.96615503924,98.49733412474652,33796.295000000035,0,0.0
12,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,33827.56050654086,925.1163934042257,33796.295000000035,0,0.0
13,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,34117.87131228059,9515.135084498404,33796.295000000035,0,0.0
14,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,34148.05424760496,10408.21923246097,33796.295000000035,0,0.0
15,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,34169.098093402106,11030.886474451454,33796.295000000035,0,0.0
16,34_LON-WEI-adc59df6-3,LON-WEI-adc59df6-3,199.35,34212.855332369065,12325.621266148546,33796.295000000035,0,0.0
