,Injection name,Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
0,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,33796.1658125028,3.8225343114557586,33796.295000000035,0,0.0
1,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,33817.59088029224,630.124701308459,33796.295000000035,0,0.0
2,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,33827.23239569928,915.4079078562356,33796.295000000035,0,0.0
3,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34032.72459308384,6995.725214370539,33796.295000000035,0,0.0
4,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34076.411467897706,8288.377998170237,33796.295000000035,0,0.0
5,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34098.25096170323,8934.58770268136,33796.295000000035,0,0.0
6,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34115.562091104715,9446.807441605075,33796.295000000035,0,0.0
7,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34210.71652433497,12262.335984904004,33796.295000000035,0,0.0
8,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34392.46535127143,17640.109700527628,33796.295000000035,0,0.0
9,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,13.61,34490.79960785042,20549.72617117902,33796.295000000035,0,0.0
10,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,33794.5856613031,50.57769489038503,33796.295000000035,0,0.0
11,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,33811.66615254107,454.8176816728765,33796.295000000035,0,0.0
12,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,33829.01324386573,968.1014994601151,33796.295000000035,0,0.0
13,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,34076.3291799422,8285.943176379706,33796.295000000035,0,0.0
14,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,34096.93140012979,8895.543139558786,33796.295000000035,0,0.0
15,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,34394.64664598542,17704.65212193777,33796.295000000035,0,0.0
16,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,70.62,34491.35029719429,20566.020541430702,33796.295000000035,0,0.0
17,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,33828.98455113719,967.2525091035833,33796.295000000035,0,0.0
18,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34060.78927305266,7826.132215162146,33796.295000000035,0,0.0
19,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34076.18423946126,8281.654526368242,33796.295000000035,0,0.0
20,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34097.0051401887,8897.725037276072,33796.295000000035,0,0.0
21,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34111.20162525801,9317.785433520805,33796.295000000035,0,0.0
22,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34391.609668218785,17614.790858546778,33796.295000000035,0,0.0
23,19_DUN-NEW-f8ce3686-22,DUN-NEW-f8ce3686-22,190.63,34491.02942063215,20556.52611128271,33796.295000000035,0,0.0
